"","pop","ZIP","pop_share"
"253",27481,90853,0.000961545089347836
"254",27481,90803,0.000961545089347836
"255",32036,90804,0.00112092203640141
"256",70300,90805,0.00245975837055249
"257",32458,90806,0.00113568758451483
"258",27553,90848,0.000964064329784248
"259",27553,90807,0.000964064329784248
"260",27553,90842,0.000964064329784248
"261",27553,90847,0.000964064329784248
"262",31966,90808,0.00111847277486601
"263",31966,90846,0.00111847277486601
"264",27597,90895,0.0009656038656065
"265",27597,90810,0.0009656038656065
"266",42837,90813,0.00149884309131375
"267",16244,90814,0.000568368634015001
"268",33698,90840,0.00117907450314193
"269",33698,90815,0.00117907450314193
"270",169,90822,0.00000591321713546757
"271",0,90831,0
"272",0,90899,0
"273",0,90834,0
"274",0,90832,0
"275",0,90833,0
"276",0,90835,0
"277",30328,91003,0.00106116005493764
"278",30328,91001,0.00106116005493764
"279",26431,91066,0.000924806166316825
"280",26431,91006,0.000924806166316825
"281",28024,91007,0.000980544360972445
"282",28024,91077,0.000980544360972445
"283",1064,91008,0.0000372287753380917
"284",21038,91009,0.000736108059739448
"285",21038,91010,0.000736108059739448
"286",16240,91011,0.000568228676212978
"287",16240,91012,0.000568228676212978
"288",33154,91016,0.00116004024206682
"289",33154,91017,0.00116004024206682
"290",7127,91021,0.000249369813754304
"291",7127,91020,0.000249369813754304
"292",8991,91025,0.000314590149496976
"293",8991,91024,0.000314590149496976
"294",20513,91030,0.000717738598223942
"295",20513,91031,0.000717738598223942
"296",16913,91040,0.000591776576403332
"297",16913,91041,0.000591776576403332
"298",23373,91043,0.000817808426670317
"299",23373,91042,0.000817808426670317
"300",168,91046,0.00000587822768496185
"301",18467,91188,0.000646150182489229
"302",18467,91182,0.000646150182489229
"303",18467,91199,0.000646150182489229
"304",18467,91101,0.000646150182489229
"305",22049,91109,0.000771482394200736
"306",22049,91110,0.000771482394200736
"307",22049,91124,0.000771482394200736
"308",22049,91102,0.000771482394200736
"309",22049,91103,0.000771482394200736
"310",31162,91114,0.00109034125665941
"311",31162,91104,0.00109034125665941
"312",10048,91129,0.000351573998681528
"313",10048,91115,0.000351573998681528
"314",10048,91184,0.000351573998681528
"315",10048,91123,0.000351573998681528
"316",10048,91189,0.000351573998681528
"317",10048,91105,0.000351573998681528
"318",21306,91126,0.000745485232474983
"319",21306,91106,0.000745485232474983
"320",21306,91116,0.000745485232474983
"321",21306,91125,0.000745485232474983
"322",26390,91117,0.00092337159884609
"323",26390,91121,0.00092337159884609
"324",26390,91107,0.00092337159884609
"325",10815,91118,0.000378410907219419
"326",10815,91108,0.000378410907219419
"327",19549,91221,0.000684008767936423
"328",19549,91201,0.000684008767936423
"329",19635,91222,0.000687017860679916
"330",19635,91202,0.000687017860679916
"331",11299,91203,0.00039534580126419
"332",13580,91204,0.000475156737867749
"333",32121,91209,0.0011238961396944
"334",32121,91205,0.0011238961396944
"335",32121,91225,0.0011238961396944
"336",28769,91206,0.00100661150159921
"337",28769,91226,0.00100661150159921
"338",8851,91207,0.000309691626426174
"339",13428,91208,0.000469838341390879
"340",400,91210,0.0000139957802022901
"341",25034,91214,0.000875925903960326
"342",25034,91224,0.000875925903960326
"343",21033,91376,0.00073593311248692
"344",21033,91301,0.00073593311248692
"345",19763,91302,0.000691496510344649
"346",19763,91372,0.000691496510344649
"347",21401,91309,0.000748809230273027
"348",21401,91305,0.000748809230273027
"349",21401,91303,0.000748809230273027
"350",41709,91304,0.0014593749911433
"351",39130,91306,0.00136913719828903
"352",39130,91396,0.00136913719828903
"353",21118,91308,0.000738907215779906
"354",21118,91307,0.000738907215779906
"355",31973,91313,0.00111871770101955
"356",31973,91311,0.00111871770101955
"357",24101,91416,0.000843280746638485
"358",24101,91316,0.000843280746638485
"359",24101,91426,0.000843280746638485
"360",34455,91320,0.00120556151717476
"361",34455,91319,0.00120556151717476
"362",26540,91322,0.000928620016421949
"363",26540,91321,0.000928620016421949
"364",23778,91324,0.000831979154125135
"365",27661,91328,0.000967843190438867
"366",27661,91325,0.000967843190438867
"367",29135,91326,0.00101941764048431
"368",29135,91327,0.00101941764048431
"369",2708,91330,0.000094751431969504
"370",76825,91334,0.00268806453510234
"371",76825,91331,0.00268806453510234
"372",76825,91333,0.00268806453510234
"373",61678,91335,0.00215807932829212
"374",61678,91337,0.00215807932829212
"375",26329,91341,0.000921237242365241
"376",26329,91340,0.000921237242365241
"377",70994,91392,0.00248404104920346
"378",70994,91342,0.00248404104920346
"379",47152,91393,0.00164982257024596
"380",47152,91329,0.00164982257024596
"381",47152,91343,0.00164982257024596
"382",43467,91394,0.00152088644513236
"383",43467,91344,0.00152088644513236
"384",14846,91346,0.000519453382207997
"385",14846,91345,0.000519453382207997
"386",14846,91395,0.000519453382207997
"387",27499,91386,0.000962174899456939
"388",27499,91350,0.000962174899456939
"389",25003,91351,0.000874841230994649
"390",36573,91353,0.00127966917334589
"391",36573,91352,0.00127966917334589
"392",21752,91354,0.000761090527400536
"393",26879,91355,0.00094048144014339
"394",26879,91385,0.00094048144014339
"395",26879,91380,0.00094048144014339
"396",26879,91383,0.00094048144014339
"397",24260,91356,0.000848844069268895
"398",24260,91357,0.000848844069268895
"399",35933,91360,0.00125727592502223
"400",35933,91358,0.00125727592502223
"401",16772,91361,0.000586843063882024
"402",28673,91359,0.00100325251435066
"403",28673,91362,0.00100325251435066
"404",21817,91365,0.000763364841683408
"405",21817,91364,0.000763364841683408
"406",34580,91367,0.00120993519848798
"407",0,91371,0
"408",11162,91377,0.000390552246544905
"409",14653,91381,0.000512700418260392
"410",14653,91382,0.000512700418260392
"411",23237,91384,0.000813049861401538
"412",23237,91310,0.000813049861401538
"413",31915,91387,0.00111668831289022
"414",15025,91390,0.000525716493848522
"415",32458,91401,0.00113568758451483
"416",52690,91412,0.00184359414714666
"417",52690,91402,0.00184359414714666
"418",20712,91413,0.000724701498874582
"419",20712,91403,0.000724701498874582
"420",20712,91495,0.000724701498874582
"421",20712,91496,0.000724701498874582
"422",41082,91499,0.00143743660567621
"423",41082,91405,0.00143743660567621
"424",41507,91406,0.00145230712214114
"425",41507,91409,0.00145230712214114
"426",41507,91470,0.00145230712214114
"427",41507,91482,0.00145230712214114
"428",41507,91410,0.00145230712214114
"429",19483,91407,0.000681699464203045
"430",19483,91411,0.000681699464203045
"431",19483,91404,0.000681699464203045
"432",19483,91408,0.000681699464203045
"433",26697,91423,0.000934113360151348
"434",11847,91436,0.000414520020141327
"435",16717,91501,0.000584918644104209
"436",10346,91503,0.000362000854932234
"437",10346,91502,0.000362000854932234
"438",20994,91504,0.000734568523917196
"439",20994,91508,0.000734568523917196
"440",25652,91507,0.000897549384372865
"441",25652,91522,0.000897549384372865
"442",25652,91526,0.000897549384372865
"443",25652,91505,0.000897549384372865
"444",25652,91523,0.000897549384372865
"445",25652,91510,0.000897549384372865
"446",15202,91506,0.000531909626588036
"447",15202,91521,0.000531909626588036
"448",32673,91603,0.00114321031637356
"449",32673,91601,0.00114321031637356
"450",15845,91602,0.000554407843263217
"451",15845,91610,0.000554407843263217
"452",24253,91614,0.000848599143115355
"453",24253,91604,0.000848599143115355
"454",44500,91605,0.00155703054750477
"455",44500,91615,0.00155703054750477
"456",36946,91611,0.00129272023838453
"457",36946,91609,0.00129272023838453
"458",36946,91616,0.00129272023838453
"459",36946,91606,0.00129272023838453
"460",36946,91612,0.00129272023838453
"461",24990,91617,0.000874386368138074
"462",24990,91607,0.000874386368138074
"463",0,91608,0
"464",0,91618,0
"465",32953,91701,0.00115300736251516
"466",47257,91023,0.00165349646254906
"467",47257,91702,0.00165349646254906
"468",59666,91706,0.0020876805538746
"469",2966,91708,0.000103778710199981
"470",59141,91709,0.0020693110923591
"471",65566,91710,0.00229411831185838
"472",30320,91711,0.00106088013933359
"473",28155,91722,0.000985127978988695
"474",15276,91723,0.000534498845925459
"475",20338,91724,0.000711615444385441
"476",52722,91730,0.00184471380956285
"477",52722,91729,0.00184471380956285
"478",23423,91734,0.000819557899195603
"479",23423,91735,0.000819557899195603
"480",23423,91731,0.000819557899195603
"481",49314,91732,0.00172546976223934
"482",33383,91733,0.00116805282623263
"483",20471,91737,0.000716269041302702
"484",28340,91739,0.000991601027332254
"485",21267,91740,0.000744120643905259
"486",20485,91741,0.000716758893609782
"487",65631,91747,0.00229639262614126
"488",65631,91744,0.00229639262614126
"489",45045,91745,0.00157609979803039
"490",45045,91714,0.00157609979803039
"491",45045,91749,0.00157609979803039
"492",45045,91715,0.00157609979803039
"493",45045,91716,0.00157609979803039
"494",23044,91746,0.000806296897453933
"495",39997,91748,0.00139947305187749
"496",27642,91750,0.000967178390879258
"497",21856,91752,0.000764729430253132
"498",27592,91754,0.000965428918353972
"499",27592,91756,0.000965428918353972
"500",23641,91755,0.000827185599405851
"501",310,91759,0.0000108467296567748
"502",45919,91758,0.0016066805777724
"503",45919,91743,0.0016066805777724
"504",45919,91761,0.0016066805777724
"505",42649,91762,0.00149226507461868
"506",28792,91763,0.00100741625896084
"507",39873,91764,0.00139513436001478
"508",39540,91765,0.00138348287299638
"509",53257,91766,0.00186343316558341
"510",37716,91767,0.00131966211527393
"511",28075,91768,0.000982328822948237
"512",28075,91769,0.000982328822948237
"513",52320,91772,0.00183064805045955
"514",52320,91770,0.00183064805045955
"515",52320,91771,0.00183064805045955
"516",28088,91773,0.000982783685804811
"517",20827,91775,0.00072872528568274
"518",31552,91776,0.00110398714235664
"519",31552,91778,0.00110398714235664
"520",28815,91780,0.00100822101632247
"521",22026,91784,0.000770677636839105
"522",40567,91785,0.00141941703866576
"523",40567,91786,0.00141941703866576
"524",36253,91788,0.00126847254918406
"525",36253,91789,0.00126847254918406
"526",36359,91793,0.00127218143093767
"527",36359,91790,0.00127218143093767
"528",26355,91791,0.00092214696807839
"529",24158,91792,0.000845275145317311
"530",45128,91802,0.00157900392242237
"531",45128,91896,0.00157900392242237
"532",45128,91804,0.00157900392242237
"533",45128,91185,0.00157900392242237
"534",45128,91801,0.00157900392242237
"535",45128,91899,0.00157900392242237
"536",25555,91803,0.000894155407673809
"537",14982,91903,0.000524211947476776
"538",14982,91901,0.000524211947476776
"539",16223,91908,0.000567633855554381
"540",16223,91902,0.000567633855554381
"543",60866,91910,0.00212966789448147
"544",60866,91912,0.00212966789448147
"545",64859,91909,0.00226938077035084
"546",64859,91911,0.00226938077035084
"547",31758,91913,0.00111119496916082
"548",12151,91914,0.000425156813095068
"549",20036,91921,0.000701048630332711
"550",20036,91915,0.000701048630332711
"555",19598,91932,0.000685723251011204
"556",19598,91933,0.000685723251011204
"558",6801,91935,0.000237963252889438
"559",27018,91941,0.000945344973763685
"560",32691,91944,0.00114384012648266
"561",32691,91943,0.00114384012648266
"562",32691,91942,0.00114384012648266
"563",20233,91946,0.000707941552082339
"564",20233,91945,0.000707941552082339
"566",48347,91951,0.0016916349636003
"567",48347,91947,0.0016916349636003
"568",48347,91950,0.0016916349636003
"571",45798,91976,0.00160244685426121
"572",45798,91979,0.00160244685426121
"573",45798,91977,0.00160244685426121
"574",7645,91978,0.00026749434911627
"576",3715,92003,0.000129985808628769
"578",9493,92007,0.00033215485365085
"579",22806,92008,0.000797969408233571
"580",22806,92018,0.000797969408233571
"581",33514,92009,0.00117263644424888
"582",11693,92010,0.000409131644763446
"583",18774,92013,0.000656891943794486
"584",18774,92011,0.000656891943794486
"585",11322,92014,0.000396150558625821
"586",35737,92019,0.0012504179927231
"587",45927,92020,0.00160696049337644
"588",45927,92022,0.00160696049337644
"589",52458,92021,0.00183547659462934
"590",40304,92023,0.00141021481318275
"591",40304,92024,0.00141021481318275
"592",37591,92046,0.00131528843396072
"593",37591,92033,0.00131528843396072
"594",37591,92025,0.00131528843396072
"595",39931,92026,0.00139716374814412
"596",43119,92030,0.00150871011635637
"597",43119,92027,0.00150871011635637
"598",39273,92028,0.00137414068971135
"599",39273,92088,0.00137414068971135
"600",16283,92029,0.000569733222584725
"602",33584,92037,0.00117508570578428
"603",33584,92038,0.00117508570578428
"604",33584,92161,0.00117508570578428
"605",33584,92093,0.00117508570578428
"606",33584,92039,0.00117508570578428
"607",33584,92092,0.00117508570578428
"608",32619,92040,0.00114132088604625
"609",34361,92054,0.00120227250882723
"610",34361,92051,0.00120227250882723
"611",34361,92052,0.00120227250882723
"612",34361,92049,0.00120227250882723
"613",12366,92055,0.000432679544953799
"614",42892,92056,0.00150076751109157
"615",42902,92057,0.00150111740559663
"616",32652,92068,0.00114247553791294
"617",32652,92058,0.00114247553791294
"618",1067,92059,0.0000373337436896089
"619",61,92060,0.00000213435648084924
"620",1604,92061,0.0000561230786111833
"621",38902,92064,0.00136115960357372
"622",38902,92074,0.00136115960357372
"623",28240,92065,0.000988102082281682
"625",7289,92067,0.000255038104736231
"626",36544,92079,0.00127865447928122
"627",36544,92069,0.00127865447928122
"628",939,92070,0.000032855094024876
"629",43282,92071,0.0015144133967888
"630",43282,92072,0.0015144133967888
"631",10628,92075,0.000371867879974848
"632",35814,92078,0.00125311218041204
"633",35814,92096,0.00125311218041204
"634",24116,92081,0.000843805588396071
"635",15678,92082,0.000548564605028761
"636",28565,92083,0.000999473653696042
"637",28565,92085,0.000999473653696042
"638",38426,92084,0.001344504625133
"639",1231,92086,0.0000430720135725478
"640",1264,92091,0.0000442266654392367
"641",34287,92187,0.0011996832894898
"642",34287,92112,0.0011996832894898
"643",34287,92101,0.0011996832894898
"644",35047,92174,0.00122627527187415
"645",35047,92102,0.00122627527187415
"646",29640,92163,0.0010370873129897
"647",29640,92103,0.0010370873129897
"648",38282,92104,0.00133946614426017
"649",38282,92164,0.00133946614426017
"650",52547,92105,0.00183859065572435
"651",52547,92165,0.00183859065572435
"652",16147,92152,0.000564974657315946
"653",16147,92166,0.000564974657315946
"654",16147,92106,0.000564974657315946
"655",24029,92107,0.000840761506202073
"656",24029,92167,0.000840761506202073
"657",17474,92108,0.000611405658137043
"658",17474,92168,0.000611405658137043
"659",42212,92169,0.00147697468474768
"660",42212,92109,0.00147697468474768
"661",24167,92186,0.000845590050371863
"662",24167,92138,0.000845590050371863
"663",24167,92110,0.000845590050371863
"664",24167,92137,0.000845590050371863
"665",38677,92111,0.00135328697720994
"666",38677,92171,0.00135328697720994
"667",42350,92113,0.00148180322891747
"668",42350,92136,0.00148180322891747
"669",42350,92170,0.00148180322891747
"670",53877,92114,0.00188512662489696
"671",50416,92195,0.00176402813669665
"672",50416,92115,0.00176402813669665
"673",50416,92182,0.00176402813669665
"674",50416,92175,0.00176402813669665
"675",29016,92176,0.00101525389587412
"676",29016,92116,0.00101525389587412
"677",44818,92177,0.0015681571927656
"678",44818,92117,0.0015681571927656
"679",18822,92118,0.000658571437418761
"680",18822,92178,0.000658571437418761
"681",19798,92159,0.000692721141112349
"682",19798,92119,0.000692721141112349
"683",21375,92120,0.000747899504559878
"684",21375,92160,0.000747899504559878
"685",21375,92190,0.000747899504559878
"686",4047,92121,0.00014160230619667
"687",39320,92122,0.00137578519388512
"688",39320,92192,0.00137578519388512
"689",23654,92193,0.000827640462262426
"690",23654,92123,0.000827640462262426
"691",22254,92142,0.00077865523155441
"692",22254,92124,0.00077865523155441
"693",64260,92126,0.00224842208949791
"694",64260,92191,0.00224842208949791
"695",64260,92196,0.00224842208949791
"696",30352,92127,0.00106199980174977
"697",39630,92150,0.00138663192354189
"698",39630,92199,0.00138663192354189
"699",39630,92128,0.00138663192354189
"700",39630,92197,0.00138663192354189
"701",39630,92198,0.00138663192354189
"702",42234,92172,0.0014777444526588
"703",42234,92129,0.0014777444526588
"704",36667,92130,0.00128295818169343
"705",25349,92131,0.00088694758086963
"706",0,92132,0
"707",151,92134,0.00000528340702636452
"708",955,92135,0.0000334149252329676
"709",29036,92149,0.00101595368488424
"710",29036,92139,0.00101595368488424
"711",2569,92140,0.0000898878983492082
"712",1448,92145,0.0000506647243322902
"713",562,92147,0.0000196640711842176
"714",66995,92158,0.00234411823663106
"715",66995,92179,0.00234411823663106
"716",66995,92154,0.00234411823663106
"717",66995,92153,0.00234411823663106
"718",714,92155,0.0000249824676610878
"719",22937,92173,0.000802553026249821
"720",22937,92143,0.000802553026249821
"726",27034,92220,0.000945904804971777
"728",35298,92223,0.00123505762395109
"732",2195,92230,0.000076801843860067
"782",261,92305,0.0000091322465819943
"783",30186,92307,0.00105619155296582
"784",30936,92308,0.00108243364084512
"789",9961,92313,0.000348529916487529
"790",8774,92314,0.000306997438737234
"791",4260,92315,0.00014905505915439
"792",23077,92316,0.000807451549320622
"793",6816,92320,0.000238488094647023
"794",1002,92321,0.0000350594294067367
"795",707,92322,0.0000247375415075478
"796",41772,92324,0.00146157932652516
"797",6836,92325,0.000239187883657138
"801",607,92333,0.0000212385964569752
"802",71500,92331,0.00250174571115936
"803",71500,92334,0.00250174571115936
"804",71500,92335,0.00250174571115936
"805",67533,92336,0.00236294256100314
"806",28271,92337,0.000989186755247359
"808",782,92339,0.0000273617502954772
"809",270,92341,0.00000944715163654582
"811",15733,92344,0.000550489024806576
"812",59571,92340,0.00208435655607656
"813",59571,92345,0.00208435655607656
"814",45082,92346,0.00157739440769911
"815",45082,92369,0.00157739440769911
"817",5241,92326,0.000183379710100506
"818",5241,92317,0.000183379710100506
"819",5241,92352,0.000183379710100506
"820",17741,92350,0.000620747841422072
"821",17741,92354,0.000620747841422072
"822",17741,92318,0.000620747841422072
"823",17741,92357,0.000620747841422072
"824",5368,92356,0.000187823370314733
"825",969,92358,0.0000339047775400478
"826",6587,92359,0.000230475510481212
"833",11918,92371,0.000417004271127234
"834",11918,92329,0.000417004271127234
"835",4949,92372,0.000173162790552834
"836",26945,92373,0.000942790743876767
"837",26945,92375,0.000942790743876767
"838",31782,92374,0.00111203471597296
"839",61044,92376,0.00213589601667149
"840",14781,92377,0.000517179067925125
"841",147,92378,0.00000514344922434161
"842",4122,92382,0.0001442265149846
"844",206,92385,0.00000720782680417941
"845",1577,92386,0.0000551783634475288
"847",2084,92391,0.0000729180148539315
"848",39845,92392,0.00139415465540062
"852",3490,92397,0.000122113182264981
"854",42061,92399,0.00147169127772131
"855",1398,92401,0.0000489152518070039
"856",1398,92418,0.0000489152518070039
"857",1398,92415,0.0000489152518070039
"858",1398,92402,0.0000489152518070039
"859",1398,92412,0.0000489152518070039
"860",1398,92403,0.0000489152518070039
"861",43900,92404,0.00153603687720134
"862",43900,92413,0.00153603687720134
"863",20792,92405,0.00072750065491504
"864",20792,92406,0.00072750065491504
"865",45021,92427,0.00157526005121826
"866",45021,92407,0.00157526005121826
"867",11295,92423,0.000395205843462167
"868",11295,92408,0.000395205843462167
"869",32240,92410,0.00112805988430458
"870",18784,92411,0.000657241838299544
"871",16935,92502,0.000592546344314457
"872",16935,92501,0.000592546344314457
"873",16935,92522,0.000592546344314457
"874",68317,92503,0.00239037429019963
"875",68317,92515,0.00239037429019963
"876",68317,92513,0.00239037429019963
"877",42625,92504,0.00149142532780654
"878",42625,92514,0.00149142532780654
"879",37212,92505,0.00130202743221905
"880",36955,92516,0.00129303514343908
"881",36955,92506,0.00129303514343908
