"","pop","ZIP","pop_share"
"1831",30761,95052,0.00394046403476309
"1832",30761,95050,0.00394046403476309
"1833",43012,95055,0.00550980914350086
"1834",43012,95051,0.00550980914350086
"1835",2723,95053,0.000348814523801563
"1836",18087,95054,0.00231693290194597
"1837",18087,95056,0.00231693290194597
"1838",41344,95061,0.0052961394315284
"1839",41344,95060,0.0052961394315284
"1844",12236,95066,0.00156742361852219
"1845",12236,95067,0.00156742361852219
"1846",24927,95071,0.0031931324402503
"1847",24927,95070,0.0031931324402503
"1852",15262,95110,0.00195505224467847
"1853",15262,95194,0.00195505224467847
"1854",15262,95196,0.00195505224467847
"1855",46268,95111,0.00592690061962935
"1856",47881,95190,0.00613352486747802
"1857",47881,95112,0.00613352486747802
"1858",47881,95192,0.00613352486747802
"1859",1060,95172,0.00013578530856763
"1860",1060,95106,0.00013578530856763
"1861",1060,95108,0.00013578530856763
"1862",1060,95103,0.00013578530856763
"1863",1060,95109,0.00013578530856763
"1864",1060,95113,0.00013578530856763
"1865",1060,95115,0.00013578530856763
"1866",39509,95116,0.00506107712848915
"1867",39509,95156,0.00506107712848915
"1868",24758,95157,0.0031714836504881
"1869",24758,95117,0.0031714836504881
"1870",24586,95118,0.00314945056268279
"1871",24586,95158,0.00314945056268279
"1872",8108,95119,0.00103862951119467
"1873",29570,95160,0.00378789771164606
"1874",29570,95120,0.00378789771164606
"1875",29570,95042,0.00378789771164606
"1876",30815,95151,0.00394738139953917
"1877",30815,95121,0.00394738139953917
"1878",43042,95173,0.00551365212393202
"1879",43042,95122,0.00551365212393202
"1880",50485,95123,0.00646709556890265
"1881",50485,95193,0.00646709556890265
"1882",50485,95153,0.00646709556890265
"1883",36977,95154,0.0047367295800993
"1884",36977,95124,0.0047367295800993
"1885",43444,95125,0.00556514806170955
"1886",43444,95155,0.00556514806170955
"1887",28345,95126,0.00363097601070706
"1888",28345,95191,0.00363097601070706
"1889",50940,95127,0.00652538077210857
"1890",29705,95159,0.00380519112358628
"1891",29705,95128,0.00380519112358628
"1892",31843,95170,0.00407906752898024
"1893",31843,95129,0.00407906752898024
"1894",11186,95130,0.00143291930343162
"1895",24098,95101,0.0030869380810026
"1896",24098,95161,0.0030869380810026
"1897",24098,95131,0.0030869380810026
"1898",24098,95150,0.0030869380810026
"1899",32856,95152,0.00420883216820572
"1900",32856,95132,0.00420883216820572
"1901",21811,95133,0.00279397487280055
"1902",13822,95164,0.00177058918398282
"1903",13822,95134,0.00177058918398282
"1904",16810,95135,0.00215335003492629
"1905",33493,95136,0.004290431452694
"1906",14039,95138,0.00179838674243487
"1907",5014,95139,0.000642290129394432
"1908",199,95140,0.000025491770193357
"1909",37071,95148,0.0047487709187836
